timestamp,zone_id,metric,value,threshold,alert_status
2025-08-31 17:12:43,Z4-Pharma,temperature,-4.89,-5 to -2 °C,normal
2025-08-31 17:12:43,Z4-Pharma,humidity,54.26,50 to 60%,normal
2025-08-31 17:12:45,Z1-Freezer,temperature,-21.31,-22 to -18 °C,normal
2025-08-31 17:12:45,Z1-Freezer,humidity,57.54,50 to 70%,normal
2025-08-31 17:12:45,Z2-Chiller,temperature,3.85,2 to 4 °C,normal
2025-08-31 17:12:45,Z2-Chiller,humidity,77.53,70 to 80%,normal
2025-08-31 17:12:45,Z3-Produce,temperature,8.34,8 to 12 °C,normal
2025-08-31 17:12:45,Z3-Produce,humidity,87.24,80 to 95%,normal
2025-08-31 17:12:45,Z4-Pharma,temperature,-2.33,-5 to -2 °C,normal
2025-08-31 17:12:45,Z4-Pharma,humidity,56.16,50 to 60%,normal
2025-08-31 17:12:47,Z1-Freezer,temperature,-20.35,-22 to -18 °C,normal
2025-08-31 17:12:47,Z1-Freezer,humidity,50.71,50 to 70%,normal
2025-08-31 17:12:47,Z2-Chiller,temperature,1.12,2 to 4 °C,alert
2025-08-31 17:12:47,Z2-Chiller,humidity,77.98,70 to 80%,alert
2025-08-31 17:12:47,Z3-Produce,temperature,10.4,8 to 12 °C,alert
2025-08-31 17:12:47,Z3-Produce,humidity,79.82,80 to 95%,alert
2025-08-31 17:12:47,Z4-Pharma,temperature,-3.85,-5 to -2 °C,normal
2025-08-31 17:12:47,Z4-Pharma,humidity,50.71,50 to 60%,normal
2025-08-31 17:12:49,Z1-Freezer,temperature,-18.97,-22 to -18 °C,normal
2025-08-31 17:12:49,Z1-Freezer,humidity,52.69,50 to 70%,normal
2025-08-31 17:12:49,Z2-Chiller,temperature,3.09,2 to 4 °C,alert
2025-08-31 17:12:49,Z2-Chiller,humidity,69.15,70 to 80%,alert
2025-08-31 17:12:49,Z3-Produce,temperature,9.76,8 to 12 °C,normal
2025-08-31 17:12:49,Z3-Produce,humidity,80.92,80 to 95%,normal
2025-08-31 17:12:49,Z4-Pharma,temperature,-2.24,-5 to -2 °C,normal
2025-08-31 17:12:49,Z4-Pharma,humidity,56.97,50 to 60%,normal
2025-08-31 17:12:51,Z1-Freezer,temperature,-21.77,-22 to -18 °C,normal
2025-08-31 17:12:51,Z1-Freezer,humidity,63.57,50 to 70%,normal
2025-08-31 17:12:51,Z2-Chiller,temperature,3.23,2 to 4 °C,normal
2025-08-31 17:12:51,Z2-Chiller,humidity,70.8,70 to 80%,normal
2025-08-31 17:12:51,Z3-Produce,temperature,11.1,8 to 12 °C,normal
2025-08-31 17:12:51,Z3-Produce,humidity,92.99,80 to 95%,normal
2025-08-31 17:12:51,Z4-Pharma,temperature,-2.21,-5 to -2 °C,normal
2025-08-31 17:12:51,Z4-Pharma,humidity,53.55,50 to 60%,normal
2025-08-31 17:12:53,Z1-Freezer,temperature,-19.99,-22 to -18 °C,normal
2025-08-31 17:12:53,Z1-Freezer,humidity,61.71,50 to 70%,normal
2025-08-31 17:12:53,Z2-Chiller,temperature,3.39,2 to 4 °C,normal
2025-08-31 17:12:53,Z2-Chiller,humidity,72.46,70 to 80%,normal
2025-08-31 17:12:53,Z3-Produce,temperature,10.01,8 to 12 °C,normal
2025-08-31 17:12:53,Z3-Produce,humidity,92.04,80 to 95%,normal
2025-08-31 17:12:53,Z4-Pharma,temperature,-7.51,-5 to -2 °C,alert
2025-08-31 17:12:53,Z4-Pharma,humidity,59.87,50 to 60%,alert
2025-08-31 17:12:55,Z1-Freezer,temperature,-18.38,-22 to -18 °C,normal
2025-08-31 17:12:55,Z1-Freezer,humidity,64.55,50 to 70%,normal
2025-08-31 17:12:55,Z2-Chiller,temperature,5.91,2 to 4 °C,alert
2025-08-31 17:12:55,Z2-Chiller,humidity,75.19,70 to 80%,alert
2025-08-31 17:12:55,Z3-Produce,temperature,9.17,8 to 12 °C,normal
2025-08-31 17:12:55,Z3-Produce,humidity,81.84,80 to 95%,normal
2025-08-31 17:12:55,Z4-Pharma,temperature,-2.69,-5 to -2 °C,normal
2025-08-31 17:12:55,Z4-Pharma,humidity,57.63,50 to 60%,normal
2025-08-31 17:12:57,Z1-Freezer,temperature,-18.25,-22 to -18 °C,normal
2025-08-31 17:12:57,Z1-Freezer,humidity,62.46,50 to 70%,normal
2025-08-31 17:12:57,Z2-Chiller,temperature,2.63,2 to 4 °C,normal
2025-08-31 17:12:57,Z2-Chiller,humidity,74.59,70 to 80%,normal
2025-08-31 17:12:57,Z3-Produce,temperature,12.61,8 to 12 °C,alert
2025-08-31 17:12:57,Z3-Produce,humidity,89.65,80 to 95%,alert
2025-08-31 17:12:57,Z4-Pharma,temperature,-2.66,-5 to -2 °C,normal
2025-08-31 17:12:57,Z4-Pharma,humidity,58.26,50 to 60%,normal
2025-08-31 17:12:59,Z1-Freezer,temperature,-20.58,-22 to -18 °C,normal
2025-08-31 17:12:59,Z1-Freezer,humidity,68.86,50 to 70%,normal
2025-08-31 17:12:59,Z2-Chiller,temperature,4.0,2 to 4 °C,normal
2025-08-31 17:12:59,Z2-Chiller,humidity,79.66,70 to 80%,normal
2025-08-31 17:12:59,Z3-Produce,temperature,10.8,8 to 12 °C,normal
2025-08-31 17:12:59,Z3-Produce,humidity,92.92,80 to 95%,normal
2025-08-31 17:12:59,Z4-Pharma,temperature,-2.11,-5 to -2 °C,normal
2025-08-31 17:12:59,Z4-Pharma,humidity,57.51,50 to 60%,normal
2025-08-31 17:13:01,Z1-Freezer,temperature,-18.34,-22 to -18 °C,normal
2025-08-31 17:13:01,Z1-Freezer,humidity,53.82,50 to 70%,normal
2025-08-31 17:13:01,Z2-Chiller,temperature,2.85,2 to 4 °C,normal
2025-08-31 17:13:01,Z2-Chiller,humidity,72.08,70 to 80%,normal
2025-08-31 17:13:01,Z3-Produce,temperature,11.18,8 to 12 °C,normal
2025-08-31 17:13:01,Z3-Produce,humidity,92.96,80 to 95%,normal
2025-08-31 17:13:01,Z4-Pharma,temperature,-3.25,-5 to -2 °C,alert
2025-08-31 17:13:01,Z4-Pharma,humidity,47.48,50 to 60%,alert
2025-08-31 17:13:03,Z1-Freezer,temperature,-19.2,-22 to -18 °C,normal
2025-08-31 17:13:03,Z1-Freezer,humidity,62.18,50 to 70%,normal
2025-08-31 17:13:03,Z2-Chiller,temperature,3.89,2 to 4 °C,normal
2025-08-31 17:13:03,Z2-Chiller,humidity,71.01,70 to 80%,normal
2025-08-31 17:13:03,Z3-Produce,temperature,9.0,8 to 12 °C,normal
2025-08-31 17:13:03,Z3-Produce,humidity,85.59,80 to 95%,normal
2025-08-31 17:13:03,Z4-Pharma,temperature,-2.25,-5 to -2 °C,normal
2025-08-31 17:13:03,Z4-Pharma,humidity,54.9,50 to 60%,normal
2025-08-31 17:13:05,Z1-Freezer,temperature,-21.26,-22 to -18 °C,normal
2025-08-31 17:13:05,Z1-Freezer,humidity,63.88,50 to 70%,normal
2025-08-31 17:13:05,Z2-Chiller,temperature,3.31,2 to 4 °C,normal
2025-08-31 17:13:05,Z2-Chiller,humidity,72.01,70 to 80%,normal
2025-08-31 17:13:05,Z3-Produce,temperature,11.52,8 to 12 °C,normal
2025-08-31 17:13:05,Z3-Produce,humidity,90.27,80 to 95%,normal
2025-08-31 17:13:05,Z4-Pharma,temperature,-2.02,-5 to -2 °C,normal
2025-08-31 17:13:05,Z4-Pharma,humidity,50.49,50 to 60%,normal
2025-08-31 17:13:07,Z1-Freezer,temperature,-19.82,-22 to -18 °C,normal
2025-08-31 17:13:07,Z1-Freezer,humidity,51.63,50 to 70%,normal
2025-08-31 17:13:07,Z2-Chiller,temperature,3.41,2 to 4 °C,normal
2025-08-31 17:13:07,Z2-Chiller,humidity,78.02,70 to 80%,normal
2025-08-31 17:13:07,Z3-Produce,temperature,8.7,8 to 12 °C,normal
2025-08-31 17:13:07,Z3-Produce,humidity,92.95,80 to 95%,normal
2025-08-31 17:13:07,Z4-Pharma,temperature,-3.9,-5 to -2 °C,normal
2025-08-31 17:13:07,Z4-Pharma,humidity,50.19,50 to 60%,normal
2025-08-31 17:13:09,Z1-Freezer,temperature,-20.96,-22 to -18 °C,normal
2025-08-31 17:13:09,Z1-Freezer,humidity,63.54,50 to 70%,normal
2025-08-31 17:13:09,Z2-Chiller,temperature,4.91,2 to 4 °C,alert
2025-08-31 17:13:09,Z2-Chiller,humidity,73.95,70 to 80%,alert
2025-08-31 17:13:09,Z3-Produce,temperature,11.6,8 to 12 °C,alert
2025-08-31 17:13:09,Z3-Produce,humidity,77.75,80 to 95%,alert
2025-08-31 17:13:09,Z4-Pharma,temperature,-2.07,-5 to -2 °C,normal
2025-08-31 17:13:09,Z4-Pharma,humidity,53.26,50 to 60%,normal
2025-08-31 17:13:11,Z1-Freezer,temperature,-21.99,-22 to -18 °C,normal
2025-08-31 17:13:11,Z1-Freezer,humidity,54.74,50 to 70%,normal
2025-08-31 17:13:11,Z2-Chiller,temperature,3.39,2 to 4 °C,normal
2025-08-31 17:13:11,Z2-Chiller,humidity,72.21,70 to 80%,normal
2025-08-31 17:13:11,Z3-Produce,temperature,11.14,8 to 12 °C,alert
2025-08-31 17:13:11,Z3-Produce,humidity,78.51,80 to 95%,alert
2025-08-31 17:13:11,Z4-Pharma,temperature,-4.78,-5 to -2 °C,normal
2025-08-31 17:13:11,Z4-Pharma,humidity,56.4,50 to 60%,normal
2025-08-31 17:13:13,Z1-Freezer,temperature,-18.92,-22 to -18 °C,normal
2025-08-31 17:13:13,Z1-Freezer,humidity,62.14,50 to 70%,normal
2025-08-31 17:13:13,Z2-Chiller,temperature,2.31,2 to 4 °C,normal
2025-08-31 17:13:13,Z2-Chiller,humidity,71.75,70 to 80%,normal
2025-08-31 17:13:13,Z3-Produce,temperature,8.06,8 to 12 °C,alert
2025-08-31 17:13:13,Z3-Produce,humidity,77.37,80 to 95%,alert
2025-08-31 17:13:13,Z4-Pharma,temperature,-4.91,-5 to -2 °C,normal
2025-08-31 17:13:13,Z4-Pharma,humidity,53.54,50 to 60%,normal
2025-08-31 17:13:15,Z1-Freezer,temperature,-21.12,-22 to -18 °C,normal
2025-08-31 17:13:15,Z1-Freezer,humidity,50.71,50 to 70%,normal
2025-08-31 17:13:15,Z2-Chiller,temperature,1.5,2 to 4 °C,alert
2025-08-31 17:13:15,Z2-Chiller,humidity,76.61,70 to 80%,alert
2025-08-31 17:13:15,Z3-Produce,temperature,8.14,8 to 12 °C,normal
2025-08-31 17:13:15,Z3-Produce,humidity,86.7,80 to 95%,normal
2025-08-31 17:13:15,Z4-Pharma,temperature,-3.06,-5 to -2 °C,normal
2025-08-31 17:13:15,Z4-Pharma,humidity,54.89,50 to 60%,normal
2025-08-31 17:13:17,Z1-Freezer,temperature,-19.28,-22 to -18 °C,normal
2025-08-31 17:13:17,Z1-Freezer,humidity,50.71,50 to 70%,normal
2025-08-31 17:13:17,Z2-Chiller,temperature,1.79,2 to 4 °C,alert
2025-08-31 17:13:17,Z2-Chiller,humidity,72.73,70 to 80%,alert
2025-08-31 17:13:17,Z3-Produce,temperature,9.22,8 to 12 °C,normal
2025-08-31 17:13:17,Z3-Produce,humidity,84.14,80 to 95%,normal
2025-08-31 17:13:17,Z4-Pharma,temperature,-3.12,-5 to -2 °C,normal
2025-08-31 17:13:17,Z4-Pharma,humidity,53.39,50 to 60%,normal
2025-08-31 17:13:19,Z1-Freezer,temperature,-21.28,-22 to -18 °C,normal
2025-08-31 17:13:19,Z1-Freezer,humidity,58.27,50 to 70%,normal
2025-08-31 17:13:19,Z2-Chiller,temperature,2.19,2 to 4 °C,normal
2025-08-31 17:13:19,Z2-Chiller,humidity,73.08,70 to 80%,normal
2025-08-31 17:13:19,Z3-Produce,temperature,10.27,8 to 12 °C,normal
2025-08-31 17:13:19,Z3-Produce,humidity,87.44,80 to 95%,normal
2025-08-31 17:13:19,Z4-Pharma,temperature,-4.14,-5 to -2 °C,normal
2025-08-31 17:13:19,Z4-Pharma,humidity,52.95,50 to 60%,normal
2025-08-31 17:13:21,Z1-Freezer,temperature,-21.38,-22 to -18 °C,alert
2025-08-31 17:13:21,Z1-Freezer,humidity,72.08,50 to 70%,alert
2025-08-31 17:13:21,Z2-Chiller,temperature,4.27,2 to 4 °C,alert
2025-08-31 17:13:21,Z2-Chiller,humidity,79.37,70 to 80%,alert
2025-08-31 17:13:21,Z3-Produce,temperature,9.25,8 to 12 °C,normal
2025-08-31 17:13:21,Z3-Produce,humidity,88.06,80 to 95%,normal
2025-08-31 17:13:21,Z4-Pharma,temperature,-2.7,-5 to -2 °C,normal
2025-08-31 17:13:21,Z4-Pharma,humidity,55.78,50 to 60%,normal
2025-08-31 17:13:23,Z1-Freezer,temperature,-18.66,-22 to -18 °C,normal
2025-08-31 17:13:23,Z1-Freezer,humidity,52.81,50 to 70%,normal
2025-08-31 17:13:23,Z2-Chiller,temperature,0.83,2 to 4 °C,alert
2025-08-31 17:13:23,Z2-Chiller,humidity,74.94,70 to 80%,alert
2025-08-31 17:13:23,Z3-Produce,temperature,10.0,8 to 12 °C,normal
2025-08-31 17:13:23,Z3-Produce,humidity,94.07,80 to 95%,normal
2025-08-31 17:13:23,Z4-Pharma,temperature,-4.47,-5 to -2 °C,normal
2025-08-31 17:13:23,Z4-Pharma,humidity,52.66,50 to 60%,normal
2025-08-31 17:13:25,Z1-Freezer,temperature,-18.64,-22 to -18 °C,normal
2025-08-31 17:13:25,Z1-Freezer,humidity,62.46,50 to 70%,normal
2025-08-31 17:13:25,Z2-Chiller,temperature,6.97,2 to 4 °C,alert
2025-08-31 17:13:25,Z2-Chiller,humidity,76.95,70 to 80%,alert
2025-08-31 17:13:25,Z3-Produce,temperature,8.59,8 to 12 °C,normal
2025-08-31 17:13:25,Z3-Produce,humidity,91.79,80 to 95%,normal
2025-08-31 17:13:25,Z4-Pharma,temperature,-1.51,-5 to -2 °C,alert
2025-08-31 17:13:25,Z4-Pharma,humidity,52.79,50 to 60%,alert
2025-08-31 17:13:27,Z1-Freezer,temperature,-20.69,-22 to -18 °C,normal
2025-08-31 17:13:27,Z1-Freezer,humidity,69.15,50 to 70%,normal
2025-08-31 17:13:27,Z2-Chiller,temperature,2.8,2 to 4 °C,normal
2025-08-31 17:13:27,Z2-Chiller,humidity,76.87,70 to 80%,normal
2025-08-31 17:13:27,Z3-Produce,temperature,7.55,8 to 12 °C,alert
2025-08-31 17:13:27,Z3-Produce,humidity,80.63,80 to 95%,alert
2025-08-31 17:13:27,Z4-Pharma,temperature,-2.29,-5 to -2 °C,normal
2025-08-31 17:13:27,Z4-Pharma,humidity,53.42,50 to 60%,normal
2025-08-31 17:13:29,Z1-Freezer,temperature,-19.05,-22 to -18 °C,normal
2025-08-31 17:13:29,Z1-Freezer,humidity,66.63,50 to 70%,normal
2025-08-31 17:13:29,Z2-Chiller,temperature,2.11,2 to 4 °C,normal
2025-08-31 17:13:29,Z2-Chiller,humidity,74.82,70 to 80%,normal
2025-08-31 17:13:29,Z3-Produce,temperature,6.79,8 to 12 °C,alert
2025-08-31 17:13:29,Z3-Produce,humidity,84.0,80 to 95%,alert
2025-08-31 17:13:29,Z4-Pharma,temperature,0.32,-5 to -2 °C,alert
2025-08-31 17:13:29,Z4-Pharma,humidity,49.62,50 to 60%,alert
2025-08-31 17:13:31,Z1-Freezer,temperature,-22.51,-22 to -18 °C,alert
2025-08-31 17:13:31,Z1-Freezer,humidity,69.56,50 to 70%,alert
2025-08-31 17:13:31,Z2-Chiller,temperature,2.78,2 to 4 °C,normal
2025-08-31 17:13:31,Z2-Chiller,humidity,71.61,70 to 80%,normal
2025-08-31 17:13:31,Z3-Produce,temperature,9.39,8 to 12 °C,normal
2025-08-31 17:13:31,Z3-Produce,humidity,91.44,80 to 95%,normal
2025-08-31 17:13:31,Z4-Pharma,temperature,-2.39,-5 to -2 °C,normal
2025-08-31 17:13:31,Z4-Pharma,humidity,52.82,50 to 60%,normal
2025-08-31 17:13:33,Z1-Freezer,temperature,-18.31,-22 to -18 °C,normal
2025-08-31 17:13:33,Z1-Freezer,humidity,66.71,50 to 70%,normal
2025-08-31 17:13:33,Z2-Chiller,temperature,2.19,2 to 4 °C,normal
2025-08-31 17:13:33,Z2-Chiller,humidity,76.45,70 to 80%,normal
2025-08-31 17:13:33,Z3-Produce,temperature,10.65,8 to 12 °C,normal
2025-08-31 17:13:33,Z3-Produce,humidity,91.38,80 to 95%,normal
2025-08-31 17:13:33,Z4-Pharma,temperature,-1.06,-5 to -2 °C,alert
2025-08-31 17:13:33,Z4-Pharma,humidity,56.29,50 to 60%,alert
2025-08-31 17:13:35,Z1-Freezer,temperature,-18.61,-22 to -18 °C,normal
2025-08-31 17:13:35,Z1-Freezer,humidity,64.97,50 to 70%,normal
2025-08-31 17:13:35,Z2-Chiller,temperature,3.16,2 to 4 °C,normal
2025-08-31 17:13:35,Z2-Chiller,humidity,78.55,70 to 80%,normal
2025-08-31 17:13:35,Z3-Produce,temperature,8.55,8 to 12 °C,normal
2025-08-31 17:13:35,Z3-Produce,humidity,80.02,80 to 95%,normal
2025-08-31 17:13:35,Z4-Pharma,temperature,-2.01,-5 to -2 °C,normal
2025-08-31 17:13:35,Z4-Pharma,humidity,50.6,50 to 60%,normal
2025-08-31 17:13:37,Z1-Freezer,temperature,-19.79,-22 to -18 °C,normal
2025-08-31 17:13:37,Z1-Freezer,humidity,61.58,50 to 70%,normal
2025-08-31 17:13:37,Z2-Chiller,temperature,2.55,2 to 4 °C,normal
2025-08-31 17:13:37,Z2-Chiller,humidity,73.51,70 to 80%,normal
2025-08-31 17:13:37,Z3-Produce,temperature,11.27,8 to 12 °C,normal
2025-08-31 17:13:37,Z3-Produce,humidity,93.74,80 to 95%,normal
2025-08-31 17:13:37,Z4-Pharma,temperature,-4.14,-5 to -2 °C,normal
2025-08-31 17:13:37,Z4-Pharma,humidity,54.44,50 to 60%,normal
2025-08-31 17:13:39,Z1-Freezer,temperature,-19.23,-22 to -18 °C,normal
2025-08-31 17:13:39,Z1-Freezer,humidity,67.68,50 to 70%,normal
2025-08-31 17:13:39,Z2-Chiller,temperature,2.9,2 to 4 °C,normal
2025-08-31 17:13:39,Z2-Chiller,humidity,73.53,70 to 80%,normal
2025-08-31 17:13:39,Z3-Produce,temperature,11.87,8 to 12 °C,normal
2025-08-31 17:13:39,Z3-Produce,humidity,85.51,80 to 95%,normal
2025-08-31 17:13:39,Z4-Pharma,temperature,-2.1,-5 to -2 °C,alert
2025-08-31 17:13:39,Z4-Pharma,humidity,62.57,50 to 60%,alert
2025-08-31 17:13:41,Z1-Freezer,temperature,-18.87,-22 to -18 °C,normal
2025-08-31 17:13:41,Z1-Freezer,humidity,51.71,50 to 70%,normal
2025-08-31 17:13:41,Z2-Chiller,temperature,3.25,2 to 4 °C,normal
2025-08-31 17:13:41,Z2-Chiller,humidity,70.41,70 to 80%,normal
2025-08-31 17:13:41,Z3-Produce,temperature,9.62,8 to 12 °C,normal
2025-08-31 17:13:41,Z3-Produce,humidity,81.33,80 to 95%,normal
2025-08-31 17:13:41,Z4-Pharma,temperature,-3.69,-5 to -2 °C,normal
2025-08-31 17:13:41,Z4-Pharma,humidity,58.51,50 to 60%,normal
2025-08-31 17:13:43,Z1-Freezer,temperature,-20.68,-22 to -18 °C,normal
2025-08-31 17:13:43,Z1-Freezer,humidity,67.97,50 to 70%,normal
2025-08-31 17:13:43,Z2-Chiller,temperature,3.55,2 to 4 °C,normal
2025-08-31 17:13:43,Z2-Chiller,humidity,72.38,70 to 80%,normal
2025-08-31 17:13:43,Z3-Produce,temperature,9.29,8 to 12 °C,normal
2025-08-31 17:13:43,Z3-Produce,humidity,90.37,80 to 95%,normal
2025-08-31 17:13:43,Z4-Pharma,temperature,-2.91,-5 to -2 °C,normal
2025-08-31 17:13:43,Z4-Pharma,humidity,53.71,50 to 60%,normal
2025-08-31 17:13:45,Z1-Freezer,temperature,-19.84,-22 to -18 °C,normal
2025-08-31 17:13:45,Z1-Freezer,humidity,52.57,50 to 70%,normal
2025-08-31 17:13:45,Z2-Chiller,temperature,2.37,2 to 4 °C,normal
2025-08-31 17:13:45,Z2-Chiller,humidity,78.63,70 to 80%,normal
2025-08-31 17:13:45,Z3-Produce,temperature,11.02,8 to 12 °C,normal
2025-08-31 17:13:45,Z3-Produce,humidity,94.95,80 to 95%,normal
2025-08-31 17:13:45,Z4-Pharma,temperature,-4.76,-5 to -2 °C,normal
2025-08-31 17:13:45,Z4-Pharma,humidity,53.46,50 to 60%,normal
2025-08-31 17:13:47,Z1-Freezer,temperature,-18.42,-22 to -18 °C,normal
2025-08-31 17:13:47,Z1-Freezer,humidity,52.25,50 to 70%,normal
2025-08-31 17:13:47,Z2-Chiller,temperature,3.79,2 to 4 °C,normal
2025-08-31 17:13:47,Z2-Chiller,humidity,71.96,70 to 80%,normal
2025-08-31 17:13:47,Z3-Produce,temperature,9.91,8 to 12 °C,normal
2025-08-31 17:13:47,Z3-Produce,humidity,85.8,80 to 95%,normal
2025-08-31 17:13:47,Z4-Pharma,temperature,-4.46,-5 to -2 °C,normal
2025-08-31 17:13:47,Z4-Pharma,humidity,52.82,50 to 60%,normal
2025-08-31 17:13:49,Z1-Freezer,temperature,-19.82,-22 to -18 °C,normal
2025-08-31 17:13:49,Z1-Freezer,humidity,54.89,50 to 70%,normal
2025-08-31 17:13:49,Z2-Chiller,temperature,3.91,2 to 4 °C,normal
2025-08-31 17:13:49,Z2-Chiller,humidity,76.8,70 to 80%,normal
2025-08-31 17:13:49,Z3-Produce,temperature,10.68,8 to 12 °C,normal
2025-08-31 17:13:49,Z3-Produce,humidity,85.63,80 to 95%,normal
2025-08-31 17:13:49,Z4-Pharma,temperature,-4.82,-5 to -2 °C,normal
2025-08-31 17:13:49,Z4-Pharma,humidity,53.81,50 to 60%,normal
2025-08-31 17:13:51,Z1-Freezer,temperature,-19.38,-22 to -18 °C,normal
2025-08-31 17:13:51,Z1-Freezer,humidity,66.71,50 to 70%,normal
2025-08-31 17:13:51,Z2-Chiller,temperature,3.74,2 to 4 °C,normal
2025-08-31 17:13:51,Z2-Chiller,humidity,74.93,70 to 80%,normal
2025-08-31 17:13:51,Z3-Produce,temperature,8.66,8 to 12 °C,normal
2025-08-31 17:13:51,Z3-Produce,humidity,90.33,80 to 95%,normal
2025-08-31 17:13:51,Z4-Pharma,temperature,-3.88,-5 to -2 °C,normal
2025-08-31 17:13:51,Z4-Pharma,humidity,53.81,50 to 60%,normal
2025-08-31 17:13:53,Z1-Freezer,temperature,-21.18,-22 to -18 °C,normal
2025-08-31 17:13:53,Z1-Freezer,humidity,57.52,50 to 70%,normal
2025-08-31 17:13:53,Z2-Chiller,temperature,2.16,2 to 4 °C,normal
2025-08-31 17:13:53,Z2-Chiller,humidity,74.86,70 to 80%,normal
2025-08-31 17:13:53,Z3-Produce,temperature,8.98,8 to 12 °C,normal
2025-08-31 17:13:53,Z3-Produce,humidity,86.65,80 to 95%,normal
2025-08-31 17:13:53,Z4-Pharma,temperature,-3.28,-5 to -2 °C,normal
2025-08-31 17:13:53,Z4-Pharma,humidity,50.22,50 to 60%,normal
2025-08-31 17:13:55,Z1-Freezer,temperature,-19.24,-22 to -18 °C,normal
2025-08-31 17:13:55,Z1-Freezer,humidity,60.35,50 to 70%,normal
2025-08-31 17:13:55,Z2-Chiller,temperature,2.81,2 to 4 °C,normal
2025-08-31 17:13:55,Z2-Chiller,humidity,72.63,70 to 80%,normal
2025-08-31 17:13:55,Z3-Produce,temperature,8.87,8 to 12 °C,normal
2025-08-31 17:13:55,Z3-Produce,humidity,92.27,80 to 95%,normal
2025-08-31 17:13:55,Z4-Pharma,temperature,-2.06,-5 to -2 °C,normal
2025-08-31 17:13:55,Z4-Pharma,humidity,52.44,50 to 60%,normal
2025-08-31 17:13:57,Z1-Freezer,temperature,-24.7,-22 to -18 °C,alert
2025-08-31 17:13:57,Z1-Freezer,humidity,53.49,50 to 70%,alert
2025-08-31 17:13:57,Z2-Chiller,temperature,3.34,2 to 4 °C,normal
2025-08-31 17:13:57,Z2-Chiller,humidity,70.65,70 to 80%,normal
2025-08-31 17:13:57,Z3-Produce,temperature,10.49,8 to 12 °C,normal
2025-08-31 17:13:57,Z3-Produce,humidity,90.24,80 to 95%,normal
2025-08-31 17:13:57,Z4-Pharma,temperature,-3.49,-5 to -2 °C,normal
2025-08-31 17:13:57,Z4-Pharma,humidity,52.75,50 to 60%,normal
2025-08-31 17:13:59,Z1-Freezer,temperature,-20.31,-22 to -18 °C,normal
2025-08-31 17:13:59,Z1-Freezer,humidity,51.9,50 to 70%,normal
2025-08-31 17:13:59,Z2-Chiller,temperature,3.75,2 to 4 °C,normal
2025-08-31 17:13:59,Z2-Chiller,humidity,77.83,70 to 80%,normal
2025-08-31 17:13:59,Z3-Produce,temperature,11.06,8 to 12 °C,normal
2025-08-31 17:13:59,Z3-Produce,humidity,82.73,80 to 95%,normal
2025-08-31 17:13:59,Z4-Pharma,temperature,-4.77,-5 to -2 °C,normal
2025-08-31 17:13:59,Z4-Pharma,humidity,58.36,50 to 60%,normal
2025-08-31 17:14:01,Z1-Freezer,temperature,-18.2,-22 to -18 °C,normal
2025-08-31 17:14:01,Z1-Freezer,humidity,55.58,50 to 70%,normal
2025-08-31 17:14:01,Z2-Chiller,temperature,3.52,2 to 4 °C,normal
2025-08-31 17:14:01,Z2-Chiller,humidity,78.73,70 to 80%,normal
2025-08-31 17:14:01,Z3-Produce,temperature,9.39,8 to 12 °C,normal
2025-08-31 17:14:01,Z3-Produce,humidity,93.2,80 to 95%,normal
2025-08-31 17:14:01,Z4-Pharma,temperature,-3.58,-5 to -2 °C,normal
2025-08-31 17:14:01,Z4-Pharma,humidity,59.93,50 to 60%,normal
2025-08-31 17:14:03,Z1-Freezer,temperature,-20.89,-22 to -18 °C,normal
2025-08-31 17:14:03,Z1-Freezer,humidity,67.72,50 to 70%,normal
2025-08-31 17:14:03,Z2-Chiller,temperature,2.31,2 to 4 °C,normal
2025-08-31 17:14:03,Z2-Chiller,humidity,74.67,70 to 80%,normal
2025-08-31 17:14:03,Z3-Produce,temperature,11.45,8 to 12 °C,normal
2025-08-31 17:14:03,Z3-Produce,humidity,88.29,80 to 95%,normal
2025-08-31 17:14:03,Z4-Pharma,temperature,-1.09,-5 to -2 °C,alert
2025-08-31 17:14:03,Z4-Pharma,humidity,52.74,50 to 60%,alert
2025-08-31 17:14:05,Z1-Freezer,temperature,-22.41,-22 to -18 °C,alert
2025-08-31 17:14:05,Z1-Freezer,humidity,66.99,50 to 70%,alert
2025-08-31 17:14:05,Z2-Chiller,temperature,2.86,2 to 4 °C,normal
2025-08-31 17:14:05,Z2-Chiller,humidity,77.71,70 to 80%,normal
2025-08-31 17:14:05,Z3-Produce,temperature,11.74,8 to 12 °C,normal
2025-08-31 17:14:05,Z3-Produce,humidity,81.09,80 to 95%,normal
2025-08-31 17:14:05,Z4-Pharma,temperature,-3.21,-5 to -2 °C,normal
2025-08-31 17:14:05,Z4-Pharma,humidity,58.09,50 to 60%,normal
2025-08-31 17:14:07,Z1-Freezer,temperature,-21.73,-22 to -18 °C,normal
2025-08-31 17:14:07,Z1-Freezer,humidity,64.8,50 to 70%,normal
2025-08-31 17:14:07,Z2-Chiller,temperature,3.51,2 to 4 °C,normal
2025-08-31 17:14:07,Z2-Chiller,humidity,79.46,70 to 80%,normal
2025-08-31 17:14:07,Z3-Produce,temperature,10.91,8 to 12 °C,normal
2025-08-31 17:14:07,Z3-Produce,humidity,94.05,80 to 95%,normal
2025-08-31 17:14:07,Z4-Pharma,temperature,-3.11,-5 to -2 °C,normal
2025-08-31 17:14:07,Z4-Pharma,humidity,56.65,50 to 60%,normal
